EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus,Academic Performance Category,Attendance Risk Level
E009614,STU0353,C016,S11,F004,2026-05-20,Completed,42.9,D,2.0,90.3,Passed,Satisfactory,Low Risk
E009615,STU0353,C039,S11,F004,2026-05-10,Withdrawn,70.2,A-,3.5,92.9,Passed,Good,Low Risk
E009616,STU0353,C039,S05,F021,2024-05-06,Completed,67.8,B+,3.25,72.0,Passed,Good,Moderate Risk
E009617,STU0353,C063,S05,F002,2024-05-16,Completed,86.9,A+,4.0,100.0,Passed,Excellent,Low Risk
E009618,STU0353,C052,S05,F021,2024-05-09,Enrolled,79.3,A,3.75,90.7,Passed,Excellent,Low Risk
E009619,STU0353,C016,S05,F021,2024-05-11,Enrolled,73.1,A-,3.5,85.5,Passed,Good,Low Risk
E009620,STU0353,C002,S05,F011,2024-05-09,Completed,72.8,A-,3.5,90.8,Passed,Good,Low Risk
E009621,STU0353,C002,S01,F004,2023-01-19,Completed,67.4,B+,3.25,90.3,Passed,Good,Low Risk
E009622,STU0353,C052,S01,F011,2023-01-08,Enrolled,67.8,B+,3.25,85.0,Passed,Good,Low Risk
E009623,STU0353,C017,S01,F014,2023-01-08,Completed,75.5,A,3.75,84.6,Passed,Excellent,Low Risk
E009624,STU0353,C063,S01,F011,2023-01-01,Completed,77.1,A,3.75,73.0,Passed,Excellent,Moderate Risk
E009625,STU0353,C016,S01,F014,2023-01-17,Completed,57.3,B-,2.75,86.8,Passed,Satisfactory,Low Risk
E009626,STU0354,C047,S03,F045,2023-09-08,Completed,68.5,B+,3.25,95.5,Passed,Good,Low Risk
E009627,STU0354,C013,S03,F023,2023-09-11,Completed,44.7,D,2.0,83.0,Passed,Satisfactory,Low Risk
E009628,STU0354,C009,S03,F045,2023-09-14,Completed,68.7,B+,3.25,79.6,Passed,Good,Low Risk
E009629,STU0354,C046,S03,F043,2023-09-11,Completed,65.0,B+,3.25,80.2,Passed,Good,Low Risk
E009630,STU0354,C021,S04,F045,2024-01-12,Completed,68.1,B+,3.25,68.7,Passed,Good,Moderate Risk
E009631,STU0354,C009,S04,F035,2024-01-14,Enrolled,62.7,B,3.0,70.2,Passed,Good,Moderate Risk
E009632,STU0354,C044,S04,F043,2024-01-16,Completed,65.3,B+,3.25,92.8,Passed,Good,Low Risk
E009633,STU0354,C046,S04,F045,2024-01-04,Completed,86.5,A+,4.0,97.1,Passed,Excellent,Low Risk
E009634,STU0354,C013,S04,F045,2024-01-20,Enrolled,65.0,B+,3.25,69.7,Passed,Good,Moderate Risk
E009635,STU0354,C047,S02,F043,2023-05-17,Completed,72.9,A-,3.5,79.7,Passed,Good,Low Risk
E009636,STU0354,C021,S02,F001,2023-05-02,Completed,72.2,A-,3.5,89.2,Passed,Good,Low Risk
E009637,STU0354,C020,S02,F020,2023-05-18,Completed,70.4,A-,3.5,87.7,Passed,Good,Low Risk
E009638,STU0354,C009,S11,F020,2026-05-05,Completed,84.0,A+,4.0,98.9,Passed,Excellent,Low Risk
E009639,STU0354,C020,S11,F035,2026-05-17,Completed,66.7,B+,3.25,94.8,Passed,Good,Low Risk
E009640,STU0354,C021,S11,F035,2026-05-04,Withdrawn,100.0,A+,4.0,80.1,Passed,Excellent,Low Risk
E009641,STU0354,C047,S11,F020,2026-05-20,Completed,76.1,A,3.75,85.3,Passed,Excellent,Low Risk
E009642,STU0354,C044,S11,F045,2026-05-04,Completed,75.5,A,3.75,91.0,Passed,Excellent,Low Risk
E009643,STU0354,C021,S01,F020,2023-01-07,Completed,41.7,D,2.0,93.4,Passed,Satisfactory,Low Risk
E009644,STU0354,C009,S01,F023,2023-01-01,Completed,66.6,B+,3.25,93.7,Passed,Good,Low Risk
E009645,STU0354,C045,S01,F043,2023-01-12,Enrolled,63.9,B,3.0,78.3,Passed,Good,Low Risk
E009646,STU0354,C044,S01,F045,2023-01-10,Completed,58.6,B-,2.75,87.8,Passed,Satisfactory,Low Risk
E009647,STU0354,C009,S05,F035,2024-05-01,Enrolled,19.6,F,0.0,54.2,Failed,At Risk,High Risk
E009648,STU0354,C044,S05,F043,2024-05-09,Completed,78.9,A,3.75,82.9,Passed,Excellent,Low Risk
E009649,STU0354,C013,S05,F020,2024-05-06,Enrolled,75.8,A,3.75,71.1,Passed,Excellent,Moderate Risk
E009650,STU0354,C021,S05,F020,2024-05-02,Completed,77.4,A,3.75,70.3,Passed,Excellent,Moderate Risk
E009651,STU0354,C044,S08,F001,2025-05-04,Completed,92.9,A+,4.0,81.0,Passed,Excellent,Low Risk
E009652,STU0354,C009,S08,F020,2025-05-19,Completed,40.3,D,2.0,76.6,Passed,Satisfactory,Low Risk
E009653,STU0354,C013,S08,F035,2025-05-17,Completed,69.2,B+,3.25,80.8,Passed,Good,Low Risk
E009654,STU0354,C020,S08,F001,2025-05-18,Completed,44.9,D,2.0,81.9,Passed,Satisfactory,Low Risk
E009655,STU0355,C006,S10,F008,2026-01-09,Completed,59.3,B-,2.75,83.2,Passed,Good,Low Risk
E009656,STU0355,C034,S10,F044,2026-01-10,Completed,58.5,B-,2.75,90.6,Passed,Satisfactory,Low Risk
E009657,STU0355,C028,S10,F044,2026-01-21,Completed,54.5,C+,2.5,75.8,Passed,Satisfactory,Low Risk
E009658,STU0355,C011,S10,F008,2026-01-17,Completed,39.0,F,0.0,78.5,Failed,At Risk,Low Risk
E009659,STU0355,C060,S10,F017,2026-01-13,Completed,74.0,A-,3.5,68.9,Passed,Good,Moderate Risk
E009660,STU0355,C011,S01,F008,2023-01-04,Enrolled,100.0,A+,4.0,84.8,Passed,Excellent,Low Risk
E009661,STU0355,C026,S01,F017,2023-01-03,Completed,70.1,A-,3.5,77.0,Passed,Good,Low Risk
E009662,STU0355,C070,S01,F017,2023-01-14,Completed,86.1,A+,4.0,92.3,Passed,Excellent,Low Risk
E009663,STU0355,C006,S01,F008,2023-01-04,Completed,55.9,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E009664,STU0355,C060,S01,F017,2023-01-06,Completed,54.1,C+,2.5,78.8,Passed,Satisfactory,Low Risk
E009665,STU0355,C026,S04,F044,2024-01-09,Withdrawn,60.0,B,3.0,89.3,Passed,Good,Low Risk
E009666,STU0355,C011,S04,F008,2024-01-13,Completed,69.3,B+,3.25,69.7,Passed,Good,Moderate Risk
E009667,STU0355,C070,S04,F017,2024-01-05,Completed,88.8,A+,4.0,92.8,Passed,Excellent,Low Risk
E009668,STU0355,C060,S04,F017,2024-01-12,Enrolled,72.9,A-,3.5,82.8,Passed,Good,Low Risk
E009669,STU0355,C028,S04,F044,2024-01-12,Completed,67.0,B+,3.25,89.1,Passed,Good,Low Risk
E009670,STU0355,C006,S08,F044,2025-05-06,Completed,51.8,C+,2.5,69.0,Passed,Satisfactory,Moderate Risk
E009671,STU0355,C034,S08,F017,2025-05-14,Completed,83.5,A+,4.0,67.1,Passed,Excellent,Moderate Risk
E009672,STU0355,C070,S08,F044,2025-05-08,Completed,64.6,B,3.0,72.3,Passed,Good,Moderate Risk
E009673,STU0355,C060,S08,F044,2025-05-03,Enrolled,59.6,B-,2.75,88.2,Passed,Good,Low Risk
E009674,STU0356,C030,S02,F038,2023-05-21,Completed,83.9,A+,4.0,83.9,Passed,Excellent,Low Risk
E009675,STU0356,C036,S02,F037,2023-05-10,Completed,66.9,B+,3.25,82.6,Passed,Good,Low Risk
E009676,STU0356,C048,S02,F034,2023-05-13,Completed,62.6,B,3.0,84.0,Passed,Good,Low Risk
E009677,STU0356,C051,S02,F037,2023-05-09,Completed,76.6,A,3.75,74.3,Passed,Excellent,Low Risk
E009678,STU0356,C049,S08,F038,2025-05-18,Completed,71.1,A-,3.5,100.0,Passed,Good,Low Risk
E009679,STU0356,C048,S08,F034,2025-05-17,Completed,62.8,B,3.0,81.5,Passed,Good,Low Risk
E009680,STU0356,C042,S08,F038,2025-05-05,Completed,52.1,C+,2.5,67.6,Passed,Satisfactory,Moderate Risk
E009681,STU0356,C051,S08,F038,2025-05-05,Completed,66.1,B+,3.25,84.4,Passed,Good,Low Risk
E009682,STU0356,C056,S08,F038,2025-05-03,Completed,69.7,B+,3.25,97.6,Passed,Good,Low Risk
E009683,STU0356,C051,S06,F038,2024-09-05,Enrolled,87.3,A+,4.0,100.0,Passed,Excellent,Low Risk
E009684,STU0356,C049,S06,F034,2024-09-18,Completed,74.0,A-,3.5,68.1,Passed,Good,Moderate Risk
E009685,STU0356,C042,S06,F038,2024-09-08,Withdrawn,51.6,C+,2.5,72.7,Passed,Satisfactory,Moderate Risk
E009686,STU0356,C015,S06,F034,2024-09-09,Completed,70.0,A-,3.5,100.0,Passed,Good,Low Risk
E009687,STU0356,C048,S06,F034,2024-09-07,Completed,53.8,C+,2.5,92.1,Passed,Satisfactory,Low Risk
E009688,STU0356,C051,S09,F034,2025-09-02,Completed,48.1,C,2.25,84.1,Passed,Satisfactory,Low Risk
E009689,STU0356,C056,S09,F038,2025-09-15,Completed,70.9,A-,3.5,83.3,Passed,Good,Low Risk
E009690,STU0356,C030,S09,F038,2025-09-15,Completed,69.0,B+,3.25,82.9,Passed,Good,Low Risk
E009691,STU0356,C042,S03,F038,2023-09-09,Enrolled,80.3,A+,4.0,88.8,Passed,Excellent,Low Risk
E009692,STU0356,C049,S03,F034,2023-09-19,Completed,46.9,C,2.25,71.0,Passed,Satisfactory,Moderate Risk
E009693,STU0356,C036,S03,F038,2023-09-13,Completed,59.1,B-,2.75,88.4,Passed,Good,Low Risk
E009694,STU0356,C056,S10,F037,2026-01-05,Completed,38.8,F,0.0,80.4,Failed,At Risk,Low Risk
E009695,STU0356,C015,S10,F037,2026-01-09,Completed,66.6,B+,3.25,72.9,Passed,Good,Moderate Risk
E009696,STU0356,C042,S10,F038,2026-01-04,Enrolled,47.0,C,2.25,87.5,Passed,Satisfactory,Low Risk
E009697,STU0356,C036,S10,F038,2026-01-10,Enrolled,72.1,A-,3.5,67.6,Passed,Good,Moderate Risk
E009698,STU0356,C056,S11,F038,2026-05-09,Completed,90.5,A+,4.0,88.2,Passed,Excellent,Low Risk
E009699,STU0356,C027,S11,F038,2026-05-10,Completed,61.6,B,3.0,67.1,Passed,Good,Moderate Risk
E009700,STU0356,C030,S11,F038,2026-05-17,Enrolled,81.3,A+,4.0,85.7,Passed,Excellent,Low Risk
E009701,STU0356,C015,S11,F037,2026-05-06,Completed,59.3,B-,2.75,91.7,Passed,Good,Low Risk
E009702,STU0356,C049,S11,F034,2026-05-11,Completed,74.1,A-,3.5,80.4,Passed,Excellent,Low Risk
E009703,STU0357,C045,S07,F045,2025-01-03,Completed,55.4,B-,2.75,83.4,Passed,Satisfactory,Low Risk
E009704,STU0357,C009,S07,F045,2025-01-07,Completed,93.3,A+,4.0,66.7,Passed,Excellent,Moderate Risk
E009705,STU0357,C047,S07,F045,2025-01-07,Completed,53.1,C+,2.5,82.4,Passed,Satisfactory,Low Risk
E009706,STU0357,C044,S07,F020,2025-01-01,Completed,54.0,C+,2.5,94.2,Passed,Satisfactory,Low Risk
E009707,STU0357,C013,S07,F020,2025-01-09,Completed,52.3,C+,2.5,79.0,Passed,Satisfactory,Low Risk
E009708,STU0357,C020,S01,F023,2023-01-20,Enrolled,66.1,B+,3.25,79.1,Passed,Good,Low Risk
E009709,STU0357,C009,S01,F023,2023-01-03,Completed,75.9,A,3.75,90.8,Passed,Excellent,Low Risk
E009710,STU0357,C045,S01,F023,2023-01-16,Completed,77.6,A,3.75,80.1,Passed,Excellent,Low Risk
E009711,STU0357,C009,S06,F020,2024-09-16,Completed,81.1,A+,4.0,97.5,Passed,Excellent,Low Risk
E009712,STU0357,C020,S06,F023,2024-09-21,Completed,73.0,A-,3.5,74.5,Passed,Good,Low Risk
E009713,STU0357,C013,S06,F020,2024-09-19,Withdrawn,68.9,B+,3.25,83.2,Passed,Good,Low Risk
E009714,STU0357,C047,S08,F035,2025-05-04,Completed,89.3,A+,4.0,90.8,Passed,Excellent,Low Risk
E009715,STU0357,C046,S08,F035,2025-05-09,Completed,72.3,A-,3.5,62.0,Passed,Good,Moderate Risk
E009716,STU0357,C045,S08,F035,2025-05-21,Completed,72.5,A-,3.5,79.8,Passed,Good,Low Risk
E009717,STU0357,C044,S08,F035,2025-05-10,Withdrawn,59.0,B-,2.75,86.8,Passed,Satisfactory,Low Risk
E009718,STU0357,C009,S08,F001,2025-05-16,Completed,66.9,B+,3.25,77.6,Passed,Good,Low Risk
E009719,STU0357,C044,S05,F020,2024-05-15,Withdrawn,81.3,A+,4.0,78.8,Passed,Excellent,Low Risk
E009720,STU0357,C047,S05,F020,2024-05-19,Completed,76.1,A,3.75,86.2,Passed,Excellent,Low Risk
E009721,STU0357,C013,S05,F020,2024-05-10,Completed,69.3,B+,3.25,73.6,Passed,Good,Moderate Risk
E009722,STU0357,C021,S09,F043,2025-09-15,Completed,76.1,A,3.75,89.0,Passed,Excellent,Low Risk
E009723,STU0357,C047,S09,F043,2025-09-16,Completed,60.5,B,3.0,92.0,Passed,Good,Low Risk
E009724,STU0357,C009,S09,F020,2025-09-14,Completed,62.2,B,3.0,84.1,Passed,Good,Low Risk
E009725,STU0357,C045,S09,F043,2025-09-05,Completed,81.1,A+,4.0,90.5,Passed,Excellent,Low Risk
E009726,STU0357,C045,S04,F001,2024-01-08,Completed,84.8,A+,4.0,96.9,Passed,Excellent,Low Risk
E009727,STU0357,C021,S04,F045,2024-01-20,Completed,43.3,D,2.0,78.1,Passed,Satisfactory,Low Risk
E009728,STU0357,C009,S04,F023,2024-01-13,Completed,98.8,A+,4.0,96.2,Passed,Excellent,Low Risk
E009729,STU0357,C047,S04,F023,2024-01-20,Completed,44.2,D,2.0,70.4,Passed,Satisfactory,Moderate Risk
E009730,STU0358,C005,S03,F031,2023-09-10,Completed,74.4,A-,3.5,75.6,Passed,Excellent,Low Risk
E009731,STU0358,C014,S03,F005,2023-09-17,Enrolled,82.1,A+,4.0,81.4,Passed,Excellent,Low Risk
E009732,STU0358,C010,S03,F015,2023-09-21,Enrolled,74.8,A-,3.5,63.3,Passed,Excellent,Moderate Risk
E009733,STU0358,C037,S03,F013,2023-09-01,Completed,71.1,A-,3.5,77.9,Passed,Good,Low Risk
E009734,STU0358,C025,S10,F026,2026-01-16,Completed,84.3,A+,4.0,80.5,Passed,Excellent,Low Risk
E009735,STU0358,C037,S10,F031,2026-01-09,Completed,82.2,A+,4.0,84.4,Passed,Excellent,Low Risk
E009736,STU0358,C014,S10,F015,2026-01-01,Completed,92.6,A+,4.0,73.4,Passed,Excellent,Moderate Risk
E009737,STU0358,C023,S10,F031,2026-01-04,Completed,90.5,A+,4.0,92.1,Passed,Excellent,Low Risk
E009738,STU0358,C010,S10,F013,2026-01-03,Completed,68.6,B+,3.25,91.6,Passed,Good,Low Risk
E009739,STU0358,C010,S08,F015,2025-05-14,Enrolled,60.4,B,3.0,76.3,Passed,Good,Low Risk
E009740,STU0358,C033,S08,F031,2025-05-18,Completed,61.9,B,3.0,84.3,Passed,Good,Low Risk
E009741,STU0358,C041,S08,F015,2025-05-14,Completed,90.5,A+,4.0,80.0,Passed,Excellent,Low Risk
E009742,STU0358,C032,S08,F031,2025-05-11,Completed,76.4,A,3.75,78.5,Passed,Excellent,Low Risk
E009743,STU0358,C005,S08,F042,2025-05-08,Completed,81.0,A+,4.0,59.4,Passed,Excellent,Moderate Risk
E009744,STU0358,C014,S02,F015,2023-05-13,Enrolled,87.1,A+,4.0,67.7,Passed,Excellent,Moderate Risk
E009745,STU0358,C032,S02,F031,2023-05-01,Completed,75.0,A,3.75,66.5,Passed,Excellent,Moderate Risk
E009746,STU0358,C067,S02,F013,2023-05-11,Completed,65.1,B+,3.25,84.2,Passed,Good,Low Risk
E009747,STU0358,C041,S11,F005,2026-05-16,Completed,77.7,A,3.75,73.2,Passed,Excellent,Moderate Risk
E009748,STU0358,C067,S11,F005,2026-05-19,Completed,60.8,B,3.0,77.4,Passed,Good,Low Risk
E009749,STU0358,C033,S11,F005,2026-05-21,Enrolled,63.4,B,3.0,92.2,Passed,Good,Low Risk
E009750,STU0358,C037,S11,F026,2026-05-18,Completed,62.2,B,3.0,97.2,Passed,Good,Low Risk
E009751,STU0358,C004,S11,F005,2026-05-11,Completed,56.7,B-,2.75,79.9,Passed,Satisfactory,Low Risk
E009752,STU0358,C033,S07,F042,2025-01-09,Completed,58.8,B-,2.75,59.6,Passed,Satisfactory,Moderate Risk
E009753,STU0358,C014,S07,F026,2025-01-16,Completed,77.7,A,3.75,68.7,Passed,Excellent,Moderate Risk
E009754,STU0358,C004,S07,F013,2025-01-12,Completed,70.9,A-,3.5,67.0,Passed,Good,Moderate Risk
E009755,STU0358,C050,S07,F041,2025-01-13,Completed,58.1,B-,2.75,70.9,Passed,Satisfactory,Moderate Risk
E009756,STU0358,C067,S07,F026,2025-01-15,Enrolled,68.2,B+,3.25,92.6,Passed,Good,Low Risk
E009757,STU0358,C005,S09,F005,2025-09-13,Completed,59.8,B-,2.75,95.1,Passed,Good,Low Risk
E009758,STU0358,C025,S09,F042,2025-09-11,Completed,76.5,A,3.75,74.0,Passed,Excellent,Moderate Risk
E009759,STU0358,C023,S09,F013,2025-09-17,Enrolled,61.5,B,3.0,55.5,Passed,Good,High Risk
E009760,STU0358,C050,S09,F005,2025-09-15,Completed,84.0,A+,4.0,78.9,Passed,Excellent,Low Risk
E009761,STU0358,C041,S09,F031,2025-09-21,Completed,58.0,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E009762,STU0358,C014,S01,F026,2023-01-15,Completed,70.7,A-,3.5,67.3,Passed,Good,Moderate Risk
E009763,STU0358,C023,S01,F026,2023-01-19,Completed,63.8,B,3.0,100.0,Passed,Good,Low Risk
E009764,STU0358,C067,S01,F042,2023-01-10,Enrolled,50.0,C+,2.5,80.3,Passed,Satisfactory,Low Risk
E009765,STU0358,C023,S06,F042,2024-09-12,Withdrawn,52.4,C+,2.5,86.9,Passed,Satisfactory,Low Risk
E009766,STU0358,C014,S06,F031,2024-09-16,Completed,81.6,A+,4.0,73.5,Passed,Excellent,Moderate Risk
E009767,STU0358,C025,S06,F005,2024-09-08,Completed,56.4,B-,2.75,70.8,Passed,Satisfactory,Moderate Risk
E009768,STU0358,C067,S06,F015,2024-09-06,Completed,70.9,A-,3.5,67.8,Passed,Good,Moderate Risk
E009769,STU0358,C032,S06,F041,2024-09-12,Completed,78.3,A,3.75,93.5,Passed,Excellent,Low Risk
E009770,STU0358,C023,S05,F026,2024-05-05,Completed,52.3,C+,2.5,67.6,Passed,Satisfactory,Moderate Risk
E009771,STU0358,C037,S05,F013,2024-05-13,Withdrawn,63.0,B,3.0,88.3,Passed,Good,Low Risk
E009772,STU0358,C032,S05,F041,2024-05-19,Completed,67.4,B+,3.25,98.7,Passed,Good,Low Risk
E009773,STU0358,C005,S05,F031,2024-05-03,Withdrawn,69.2,B+,3.25,98.5,Passed,Good,Low Risk
E009774,STU0358,C041,S05,F013,2024-05-20,Completed,33.1,F,0.0,96.6,Failed,At Risk,Low Risk
E009775,STU0359,C001,S09,F025,2025-09-19,Enrolled,65.4,B+,3.25,62.9,Passed,Good,Moderate Risk
E009776,STU0359,C057,S09,F025,2025-09-17,Enrolled,68.7,B+,3.25,74.4,Passed,Good,Low Risk
E009777,STU0359,C003,S09,F025,2025-09-07,Completed,37.6,F,0.0,86.8,Failed,At Risk,Low Risk
E009778,STU0359,C058,S09,F025,2025-09-21,Enrolled,65.7,B+,3.25,95.6,Passed,Good,Low Risk
E009779,STU0359,C029,S10,F025,2026-01-06,Completed,70.6,A-,3.5,73.0,Passed,Good,Moderate Risk
E009780,STU0359,C007,S10,F022,2026-01-16,Completed,55.0,B-,2.75,84.5,Passed,Satisfactory,Low Risk
E009781,STU0359,C058,S10,F022,2026-01-12,Completed,54.5,C+,2.5,78.5,Passed,Satisfactory,Low Risk
E009782,STU0359,C057,S10,F025,2026-01-13,Completed,62.0,B,3.0,100.0,Passed,Good,Low Risk
E009783,STU0359,C058,S07,F025,2025-01-11,Withdrawn,76.8,A,3.75,70.1,Passed,Excellent,Moderate Risk
E009784,STU0359,C057,S07,F025,2025-01-09,Enrolled,61.2,B,3.0,59.6,Passed,Good,Moderate Risk
E009785,STU0359,C007,S07,F022,2025-01-13,Completed,70.5,A-,3.5,93.6,Passed,Good,Low Risk
E009786,STU0359,C001,S07,F025,2025-01-20,Withdrawn,82.1,A+,4.0,100.0,Passed,Excellent,Low Risk
E009787,STU0359,C019,S07,F022,2025-01-01,Completed,57.3,B-,2.75,75.8,Passed,Satisfactory,Low Risk
E009788,STU0359,C029,S05,F025,2024-05-19,Completed,67.2,B+,3.25,95.8,Passed,Good,Low Risk
E009789,STU0359,C003,S05,F022,2024-05-06,Completed,61.2,B,3.0,75.4,Passed,Good,Low Risk
E009790,STU0359,C001,S05,F025,2024-05-05,Completed,79.1,A,3.75,90.9,Passed,Excellent,Low Risk
E009791,STU0359,C007,S05,F025,2024-05-08,Completed,57.4,B-,2.75,73.8,Passed,Satisfactory,Moderate Risk
E009792,STU0359,C019,S05,F022,2024-05-19,Completed,72.4,A-,3.5,78.8,Passed,Good,Low Risk
E009793,STU0359,C001,S11,F025,2026-05-10,Enrolled,41.2,D,2.0,78.8,Passed,Satisfactory,Low Risk
E009794,STU0359,C019,S11,F022,2026-05-12,Completed,64.8,B,3.0,82.2,Passed,Good,Low Risk
E009795,STU0359,C029,S11,F022,2026-05-17,Completed,63.2,B,3.0,71.7,Passed,Good,Moderate Risk
E009796,STU0359,C019,S06,F022,2024-09-13,Completed,57.3,B-,2.75,68.6,Passed,Satisfactory,Moderate Risk
E009797,STU0359,C058,S06,F022,2024-09-14,Completed,86.2,A+,4.0,93.6,Passed,Excellent,Low Risk
E009798,STU0359,C001,S06,F022,2024-09-19,Enrolled,67.8,B+,3.25,94.1,Passed,Good,Low Risk
E009799,STU0359,C058,S03,F025,2023-09-13,Completed,53.1,C+,2.5,69.5,Passed,Satisfactory,Moderate Risk
E009800,STU0359,C019,S03,F025,2023-09-16,Completed,40.6,D,2.0,91.7,Passed,Satisfactory,Low Risk
E009801,STU0359,C057,S03,F025,2023-09-19,Enrolled,63.7,B,3.0,73.1,Passed,Good,Moderate Risk
E009802,STU0359,C058,S04,F022,2024-01-16,Completed,80.6,A+,4.0,77.4,Passed,Excellent,Low Risk
E009803,STU0359,C007,S04,F022,2024-01-18,Completed,41.7,D,2.0,86.9,Passed,Satisfactory,Low Risk
E009804,STU0359,C001,S04,F022,2024-01-16,Completed,30.0,F,0.0,86.2,Failed,At Risk,Low Risk
E009805,STU0359,C003,S04,F022,2024-01-04,Completed,85.8,A+,4.0,100.0,Passed,Excellent,Low Risk
E009806,STU0359,C019,S01,F025,2023-01-06,Completed,57.8,B-,2.75,77.2,Passed,Satisfactory,Low Risk
E009807,STU0359,C057,S01,F025,2023-01-06,Enrolled,80.4,A+,4.0,89.5,Passed,Excellent,Low Risk
E009808,STU0359,C029,S01,F025,2023-01-20,Completed,72.6,A-,3.5,94.6,Passed,Good,Low Risk
E009809,STU0359,C007,S01,F025,2023-01-08,Completed,62.7,B,3.0,74.8,Passed,Good,Low Risk
E009810,STU0359,C007,S08,F022,2025-05-02,Completed,66.7,B+,3.25,73.3,Passed,Good,Moderate Risk
E009811,STU0359,C019,S08,F022,2025-05-10,Withdrawn,69.2,B+,3.25,80.5,Passed,Good,Low Risk
E009812,STU0359,C003,S08,F022,2025-05-13,Completed,65.5,B+,3.25,83.3,Passed,Good,Low Risk
E009813,STU0360,C053,S01,F010,2023-01-11,Enrolled,97.6,A+,4.0,71.8,Passed,Excellent,Moderate Risk
E009814,STU0360,C065,S01,F048,2023-01-14,Completed,47.5,C,2.25,59.0,Passed,Satisfactory,High Risk
E009815,STU0360,C031,S01,F030,2023-01-18,Completed,71.3,A-,3.5,88.0,Passed,Good,Low Risk
E009816,STU0360,C008,S10,F030,2026-01-17,Withdrawn,68.7,B+,3.25,99.9,Passed,Good,Low Risk
E009817,STU0360,C053,S10,F010,2026-01-15,Completed,68.8,B+,3.25,92.8,Passed,Good,Low Risk
E009818,STU0360,C065,S10,F010,2026-01-12,Completed,78.1,A,3.75,58.4,Passed,Excellent,High Risk
E009819,STU0360,C038,S10,F046,2026-01-14,Completed,94.8,A+,4.0,95.3,Passed,Excellent,Low Risk
E009820,STU0360,C038,S05,F029,2024-05-20,Completed,74.3,A-,3.5,74.3,Passed,Excellent,Low Risk
E009821,STU0360,C008,S05,F010,2024-05-11,Completed,68.5,B+,3.25,71.4,Passed,Good,Moderate Risk
E009822,STU0360,C053,S05,F024,2024-05-04,Completed,83.4,A+,4.0,84.8,Passed,Excellent,Low Risk
E009823,STU0360,C031,S05,F018,2024-05-07,Completed,68.7,B+,3.25,81.4,Passed,Good,Low Risk
E009824,STU0360,C008,S08,F029,2025-05-10,Completed,59.3,B-,2.75,96.0,Passed,Good,Low Risk
E009825,STU0360,C053,S08,F024,2025-05-19,Completed,74.8,A-,3.5,76.5,Passed,Excellent,Low Risk
E009826,STU0360,C059,S08,F029,2025-05-18,Completed,63.4,B,3.0,79.0,Passed,Good,Low Risk
E009827,STU0360,C008,S02,F048,2023-05-18,Enrolled,44.0,D,2.0,90.3,Passed,Satisfactory,Low Risk
E009828,STU0360,C059,S02,F048,2023-05-09,Completed,93.0,A+,4.0,76.2,Passed,Excellent,Low Risk
E009829,STU0360,C065,S02,F010,2023-05-15,Completed,51.9,C+,2.5,61.5,Passed,Satisfactory,Moderate Risk
E009830,STU0360,C038,S02,F024,2023-05-06,Completed,69.0,B+,3.25,68.5,Passed,Good,Moderate Risk
E009831,STU0360,C031,S02,F048,2023-05-04,Completed,54.4,C+,2.5,89.7,Passed,Satisfactory,Low Risk
E009832,STU0360,C053,S03,F012,2023-09-10,Completed,65.8,B+,3.25,94.1,Passed,Good,Low Risk
E009833,STU0360,C008,S03,F010,2023-09-07,Completed,61.1,B,3.0,89.0,Passed,Good,Low Risk
E009834,STU0360,C031,S03,F046,2023-09-03,Completed,74.9,A-,3.5,66.1,Passed,Excellent,Moderate Risk
E009835,STU0360,C065,S03,F046,2023-09-09,Enrolled,68.0,B+,3.25,100.0,Passed,Good,Low Risk
E009836,STU0360,C038,S03,F010,2023-09-09,Completed,45.1,C,2.25,66.8,Passed,Satisfactory,Moderate Risk
E009837,STU0361,C024,S06,F047,2024-09-01,Enrolled,53.9,C+,2.5,78.4,Passed,Satisfactory,Low Risk
E009838,STU0361,C066,S06,F040,2024-09-10,Completed,72.6,A-,3.5,75.7,Passed,Good,Low Risk
E009839,STU0361,C012,S06,F036,2024-09-20,Enrolled,69.7,B+,3.25,73.6,Passed,Good,Moderate Risk
E009840,STU0361,C054,S06,F007,2024-09-05,Enrolled,49.7,C,2.25,80.3,Passed,Satisfactory,Low Risk
E009841,STU0361,C024,S10,F049,2026-01-03,Enrolled,92.6,A+,4.0,87.3,Passed,Excellent,Low Risk
E009842,STU0361,C066,S10,F049,2026-01-19,Completed,70.5,A-,3.5,83.0,Passed,Good,Low Risk
E009843,STU0361,C054,S10,F019,2026-01-12,Completed,61.3,B,3.0,88.0,Passed,Good,Low Risk
E009844,STU0361,C022,S10,F040,2026-01-15,Completed,57.3,B-,2.75,81.9,Passed,Satisfactory,Low Risk
E009845,STU0361,C043,S04,F049,2024-01-04,Enrolled,80.5,A+,4.0,81.0,Passed,Excellent,Low Risk
E009846,STU0361,C061,S04,F047,2024-01-17,Completed,86.6,A+,4.0,57.8,Passed,Excellent,High Risk
E009847,STU0361,C022,S04,F006,2024-01-07,Enrolled,70.7,A-,3.5,77.4,Passed,Good,Low Risk
